,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
166,6dlo,,C1(=C(C)SC(C)=C1S(=O)(=O)NC1=CC=C(C(OC)=C1)OC)C1ON=C(C)C=1C,protein_center,"-18.041,-13.011,7.779",3.0456066
167,6dlo,,C(=O)(NC1=CC=C(C=C1)/C(/C)=N/NC(=O)C1=CC=CC=C1C)C1=CC=CS1,protein_center,"-18.041,-13.011,7.779",5.2859344
168,6dlo,,N1C(C(C)C)=NOC=1C1=CC=C(N=C1)NN,protein_center,"-18.041,-13.011,7.779",3.7749574
169,6dlo,,O=C(C1CC1)NC1SC=C(C2=CC3=C(OCC3)C=C2)N=1,protein_center,"-18.041,-13.011,7.779",2.4869347
170,6dlo,,S(=O)(=O)(C1=CC=CC(F)=C1)N1CCC(C1)CC1=NC=C(C)N1CCC,protein_center,"-18.041,-13.011,7.779",4.5744753
171,6dlo,,N1C2=C(C(C#N)=C(OC)C=N2)C=C1,protein_center,"-18.041,-13.011,7.779",2.3259628
172,6dlo,,CS(C1(C(N2C3C(=CC=C(C=3)C#N)CC2)=O)CCCC1)(=O)=O,protein_center,"-18.041,-13.011,7.779",2.924165
173,6dlo,,N1(C(C(C)C)=O)C(C2=CC=C(C=C2)OC)CC(N2N=CN=C12)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.2067735
174,6dlo,,N1(C[C@@H]2CCCN2C(=O)[C@H]1C)CC1C(OC)=CC=C2C=CC=CC=12,protein_center,"-18.041,-13.011,7.779",1.8944378
175,6dlo,,COC1=C(C(NC2CCN(CC3=CN=CC=C3)CC2)=O)C=CC=C1,protein_center,"-18.041,-13.011,7.779",3.617804
176,6dlo,,[C@@H](C(=O)O)(CCC(=O)N)NC(=O)[C@H](C)NC(=O)C,protein_center,"-18.041,-13.011,7.779",1.7594917
177,6dlo,,N1C2C=C3C=CC=CC3=CC=2NC(=O)C=1C1C=C(Br)C=CC=1NC,protein_center,"-18.041,-13.011,7.779",6.3835526
178,6dlo,,CS(NC1=CC(NC(CCSC2=CC=C(Cl)C=C2)=O)=CC=C1)(=O)=O,protein_center,"-18.041,-13.011,7.779",3.7324064
179,6dlo,,N1(NC(=O)C2C=CC(=CC=2)OC)C(=O)C2=CC=CC=C2N=C1SCC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",5.271946
180,6dlo,,N1(C2=CC=CC=C2)C(=O)NN=C1C1CCCN(C1)C(=O)NC1C=CC=CC=1C,protein_center,"-18.041,-13.011,7.779",3.061904
181,6dlo,,C12C=C(OC)C(=CC=1OC(C)=C2C1C=CC=CC=1)CN1CCN(CC1)C1=CC=CC(Cl)=C1,protein_center,"-18.041,-13.011,7.779",4.882988
182,6dlo,,C1(OC2(CC2)C(O)=O)=CN(N=C1C)C,protein_center,"-18.041,-13.011,7.779",1.2722394
183,6dlo,,C(=O)(C1C=CN=C(NCC2=CC3C(=CC=C(OC)C=3)N2)C=1)N1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.095375
184,6dlo,,N1(CCCC(COC2C=CC=C(C=2)CN2CCN(CC2)C2C=CC=CC=2F)C1)C(C1=CC=NC=C1)=O,protein_center,"-18.041,-13.011,7.779",6.1483383
185,6dlo,,N#CC1=CC=CC2=CC=CC(Br)=C12,protein_center,"-18.041,-13.011,7.779",4.0191607
186,6dlo,,C(=O)(C1C=CC=CC=1C#N)N1CCCCC1CCC1=CC=C(C=C1)O,protein_center,"-18.041,-13.011,7.779",4.171728
187,6dlo,,N1(CCN(CC1)CCO)C1CCN(CC1)CC1=CC=CC(Br)=C1,protein_center,"-18.041,-13.011,7.779",2.9243557
188,6dlo,,C1C(N2C3C(=C(N4CC(C5N6C(CCCCC6)=NN=5)CCC4)N=CN=3)N=C2)C1,protein_center,"-18.041,-13.011,7.779",4.4406686
189,6dlo,,CN1C2CN(C(NC3=CN(C4C=CC(Cl)=CC=4)N=C3)=O)CCC1CC2,protein_center,"-18.041,-13.011,7.779",3.0316193
190,6dlo,,C1(C(=O)N2CCN(CC2)C2C=CC=CC=2C)C2C=C(OC)C=CC=2OC=1C,protein_center,"-18.041,-13.011,7.779",4.387409
191,6dlo,,C1(C(N(C)C)C2C=CC=C(C)C=2)NN=C(C2CC2)N=1,protein_center,"-18.041,-13.011,7.779",3.2128613
192,6dlo,,C1C(NC(=O)CBr)=C(OC2C=CC=CC=2)C=CC=1Cl,protein_center,"-18.041,-13.011,7.779",3.483704
193,6dlo,,C1(=C(O)C2CCCCC=2N=C1O)C(=O)NC1C=CC(=C(F)C=1)F,protein_center,"-18.041,-13.011,7.779",3.502491
194,6dlo,,C1=C(O)C=C(OC1=O)C=CC1=CC=C(C(OC)=C1OC)OC,protein_center,"-18.041,-13.011,7.779",3.1101792
195,6dlo,,C1(=CC=CC(F)=C1C)C(CCC=C)=O,protein_center,"-18.041,-13.011,7.779",2.922876
196,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)C)N(CC1=CC=CC=C1F)CC(=O)NCC1C=CC=CN=1,protein_center,"-18.041,-13.011,7.779",4.8055377
197,6dlo,,N1(CCNCC1C1=CC=CC=C1)C(=O)C1=CN=C(C=N1)C,protein_center,"-18.041,-13.011,7.779",4.4452963
198,6dlo,,N1(C2=CC=CC=C2)C(SCC(NCCO)=O)=NN=C1C1C=CC=C(Br)C=1,protein_center,"-18.041,-13.011,7.779",4.3640237
199,6dlo,,C1N(S(=O)(=O)C2C=CC(C)=CC=2)C2(COC2)N(CC)C1,protein_center,"-18.041,-13.011,7.779",4.5683327
200,6dlo,,Cl.C1(=CC=C(CNCCC2C3=CC=CC=C3NC=2)O1)C1=CC(=CC(C(OC)=O)=C1)C(OC)=O,protein_center,"-18.041,-13.011,7.779",4.830806
201,6dlo,,C1(=CC=CC=C1I)C(=O)NN=CC1=CC(Br)=C(C=C1OC)OC,protein_center,"-18.041,-13.011,7.779",3.0460467
202,6dlo,,S(=O)(=O)(N1CCCC(CC2C=CC=CC=2)(C(OCC)=O)C1)C1=CC=CC2C=CC=NC1=2,protein_center,"-18.041,-13.011,7.779",5.2633677
203,6dlo,,NC1C2C=C(F)C=C(OC)C=2OCC1,protein_center,"-18.041,-13.011,7.779",1.3745248
204,6dlo,,N1=C(CNC(=O)CCN2C=CN=C2CC)SC2CCCCC1=2,protein_center,"-18.041,-13.011,7.779",3.7810187
205,6dlo,,C1(=NNC(C(NCCCC)=O)=C1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",3.2271109
206,6dlo,,Cl[H].S(=O)(=O)(C1C=CC=C(F)C=1)N1CCN(CC1)CC1=CC=CC(F)=C1,protein_center,"-18.041,-13.011,7.779",4.4672775
207,6dlo,,CC1N(C(NCC2=CC3=C(OCO3)C=C2)=O)CCSCC1,protein_center,"-18.041,-13.011,7.779",2.357185
208,6dlo,,OC1(C(NC2N3C(=CC=N3)N=CC=2)=O)CCCC1,protein_center,"-18.041,-13.011,7.779",2.2270818
209,6dlo,,C1(C2C=CC(=CC=2)OC)(CC1)C(=O)N1CCC2(CC1)CC(CCO2)CCNC(C)=O,protein_center,"-18.041,-13.011,7.779",4.0702734
210,6dlo,,N1(CC2=CC=CC=C2)C(=O)C2=CC3COC(CC=3N=C2N=C1SCC)(C)C,protein_center,"-18.041,-13.011,7.779",2.9106534
211,6dlo,,C1(=C(Cl)C=NN1CC)C(=O)N[C@H]1C[C@@H](C1)C1=CC(NC)=NC(COC)=N1,protein_center,"-18.041,-13.011,7.779",2.910772
212,6dlo,,O=CC1=C(N2N=CN=C2)C=CC=C1,protein_center,"-18.041,-13.011,7.779",1.3204799
213,6dlo,,N1(CCCCCC1)C(=O)COC1C=CC(=CC=1)NC(N)=S,protein_center,"-18.041,-13.011,7.779",4.729347
214,6dlo,,N1C2=CC=CC=C2OC=1C1CCN(CC1)C(=S)NC1=CC=C(OC)C=C1,protein_center,"-18.041,-13.011,7.779",4.313601
215,6dlo,,C1(=CNC2CCC3C(=CC=CC=3)NC2=O)C(=O)C2C=CC=CC=2OC1=O,protein_center,"-18.041,-13.011,7.779",2.0353608
216,6dlo,,C1C=C(NC(=O)CCCCCCCCCCCCC)C=CC=1O,protein_center,"-18.041,-13.011,7.779",5.315798
217,6dlo,,C(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(=O)C1C=CC(=CC=1)OC(F)(F)F,protein_center,"-18.041,-13.011,7.779",2.848417
218,6dlo,,C(NCCC1=CC=CC2=CC=CC=C12)(=O)[C@@H]1CC[C@@H]([C@H](OC)C1)O,protein_center,"-18.041,-13.011,7.779",3.2460327
219,6dlo,,N1(N=CC2=CC=C(C(COC3=CC(F)=CC=C3N(=O)=O)=C2)OC)C(S)=NN=C1C(F)F,protein_center,"-18.041,-13.011,7.779",4.8513775
220,6dlo,,C1(C=NNC(=S)NC2=CC=CC=C2)C(O)=CC=C2C=CC=CC=12,protein_center,"-18.041,-13.011,7.779",4.9669237
221,6dlo,,N1(CC2C=CC=CC=2)C(=O)C2C(C(NC2C2=CC=CC=C2)(CC2C=CC=CC=2)C(OC)=O)C1=O,protein_center,"-18.041,-13.011,7.779",3.5322194
222,6dlo,,C1(C=C(C=CC=1N1CCOCC1)C=N/N=C(/N)\N)N(=O)=O,protein_center,"-18.041,-13.011,7.779",4.137894
223,6dlo,,N1(CCNC(=O)C1(C)C)C(=O)CCC(=O)O,protein_center,"-18.041,-13.011,7.779",1.7697673
224,6dlo,,N1(C[C@@H]([C@H](CC2C=CN=CC=2)C1)O)C(=O)CC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",3.517487
225,6dlo,,N1(CC2(C(C1)C1=NN=CN1CC1CC1)CCC2)C(=O)C1(CCCCC1)C1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",5.474719
226,6dlo,,[C@]12(CCCN(C(=O)CCOCC)C1)[C@H](O)CCN(CC1C=CC=CC=1CC)C2,protein_center,"-18.041,-13.011,7.779",3.775879
227,6dlo,,N(=O)(=O)C1=CC=C(C=C1)OC(C)C(=O)NC1=C(OC)C=CC(OC)=C1,protein_center,"-18.041,-13.011,7.779",3.2578983
228,6dlo,,C(=O)(NC1=CC=C(C(C)=C1)C)C1=CC=CC=C1NC(C(CC)CC)=O,protein_center,"-18.041,-13.011,7.779",4.2857304
229,6dlo,,C12C(C)=NOC=1N=CN(CC(=O)NCC1=CC=CO1)C2=O,protein_center,"-18.041,-13.011,7.779",2.3821805
230,6dlo,,O=C1C2CNCC2CN1CC.O=C(C(=O)O)O,protein_center,"-18.041,-13.011,7.779",1.7596208
231,6dlo,,C12C(C)=C(SC=1N=CN(CC(=O)NC1=C(OC)C=CC(=C1)N(=O)=O)C2=O)C,protein_center,"-18.041,-13.011,7.779",3.428318
232,6dlo,,C1(=CC=CC=C1NC(COC1C=CC(=CC=1C)C)=O)C(=O)NCC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.6367188
233,6dlo,,N1(NCC2=CC=C(C=C2)N(CC)CC)N=NN=C1N,protein_center,"-18.041,-13.011,7.779",2.490507
234,6dlo,,N12OC(=CC1=NC(=O)C(=CC1C=C(OCC)C(=C(Cl)C=1)OCCOC1C=CC(=CC=1C)C)C2=N)C,protein_center,"-18.041,-13.011,7.779",5.642654
235,6dlo,,CC1C2C=C(C=C(Cl)C=2NC(C)(C)C=1)Cl,protein_center,"-18.041,-13.011,7.779",3.6523647
236,6dlo,,C1(C(NCCC(=O)N2CCN(CC2)CC)=O)=CC(=NN1C)C,protein_center,"-18.041,-13.011,7.779",3.2481139
237,6dlo,,C1(OC)=C(NN)C(=NN1C(C)C)C,protein_center,"-18.041,-13.011,7.779",2.496413
238,6dlo,,N12CCOC(CC(=O)NCC3C=CC(=C(C)C=3)C)C1=NN(CC1C=CC=CC=1)C2=O,protein_center,"-18.041,-13.011,7.779",3.5305343
239,6dlo,,S(C)(CCC(=O)NC(CC)C1C=CC(=CC=1)F)(=O)=O,protein_center,"-18.041,-13.011,7.779",2.5651183
240,6dlo,,C1(NC(=O)CC2=CC=CS2)=NN=C(CC2C=CC3=C(OCO3)C=2)O1,protein_center,"-18.041,-13.011,7.779",2.965782
241,6dlo,,CCOC1=C(N2CCN(C(NCCC3N=C4N(CCCC4)C=3)=O)CC2)C=CC=C1,protein_center,"-18.041,-13.011,7.779",4.2432127
242,6dlo,,C12=C(C(=NN1C1=CC=CC=C1)C)C=C(C(NC1C=CC=C(C(C)=O)C=1)=O)S2,protein_center,"-18.041,-13.011,7.779",4.156827
243,6dlo,,C(=O)(N1CC[C@]([C@@H](O)C1)(CCC)CO)C1C=CC=CC=1N1C=NC=N1,protein_center,"-18.041,-13.011,7.779",3.06056
244,6dlo,,C1(C(=O)NC(C)C2=CC=CC=C2)C=C(NN=1)C1=CC=CC2=CC=CC=C12,protein_center,"-18.041,-13.011,7.779",4.776309
245,6dlo,,C12=C(C=CC=C1CC(C)(C)O2)OCC(=O)NC1C=CC(=CC=1)OCC,protein_center,"-18.041,-13.011,7.779",3.9674792
246,6dlo,,N1(N)C(SCC(=O)NC2=CC=CC=C2C#N)=NN=C1C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",3.7802992
247,6dlo,,C1(N2CCN(CC2)C2CCCCC2)=NN=C(C(C)(C)N)O1,protein_center,"-18.041,-13.011,7.779",3.5528927
248,6dlo,,C1(NC2C=CC=C3C=CC=CC=23)=NC(CN2CCN(CC2)C2=CC=C(C=C2)F)=NC(N)=N1,protein_center,"-18.041,-13.011,7.779",5.8739185
249,6dlo,,C(=O)(C1C=CC(=CC=1)F)N1CCN(CC1)CC1=CC=CC(F)=C1,protein_center,"-18.041,-13.011,7.779",3.372578
250,6dlo,,C1(C2CCCCCN2C)=NC(=NN1C1C=CC=C(C=1)C(O)=O)C,protein_center,"-18.041,-13.011,7.779",2.4294798
251,6dlo,,C12C(=CC=C(C3C=CC=CC=3C(C)=O)C=1)N=CN=C2NCCO,protein_center,"-18.041,-13.011,7.779",4.2488837
252,6dlo,,C1(=CN=CN(CC(=O)NCC2C=CC(=CC=2)OC)C1=O)C(=O)NC1CCCC1,protein_center,"-18.041,-13.011,7.779",2.7553103
253,6dlo,,N1=C(COC)SC(CNC(=O)C2C=C(C)N=C(C)C=2)=C1C,protein_center,"-18.041,-13.011,7.779",3.6814585
254,6dlo,,S(=O)(=O)(NC1C=C(C=C(C)C=1C)NS(=O)(=O)C1=C(C)C=CC(N)=C1)C1C=CC(=CC=1N)C,protein_center,"-18.041,-13.011,7.779",5.2868195
255,6dlo,,N1(C(C)=CC(C)=N1)C1CN(C1)C(=O)C1=CC(O)=CC=C1F,protein_center,"-18.041,-13.011,7.779",2.158421
256,6dlo,,OC1(C(N2CCN(C(C3N=CC=CC=3)=O)CC2)=O)CSCC1,protein_center,"-18.041,-13.011,7.779",2.9137251
257,6dlo,,N1(C2=CC=CC=C2C)C(C)=C(C=C1C)C=C1NC(NC1=O)=O,protein_center,"-18.041,-13.011,7.779",3.7103243
258,6dlo,,C12OC(C(CC3=CC=C(Cl)C(Cl)=C3)=C(C)C=1C=CC(OS(=O)(=O)C)=C2)=O,protein_center,"-18.041,-13.011,7.779",3.669599
259,6dlo,,C1(C(C)=NN(C(=O)COC2C=CC(=CC=2)Cl)C=1C)S(=O)(=O)N1CCCCCC1,protein_center,"-18.041,-13.011,7.779",4.0138803
260,6dlo,,CC(C1N=CC(Br)=CC=1)NC(N1CC(N2CCOCC2)CC1)=O,protein_center,"-18.041,-13.011,7.779",3.1917396
261,6dlo,,N1(C[C@@H](C2C=CC=CC=2)O[C@@H](C2CC2)C1)C(=O)C1C(=CC=CN=1)O,protein_center,"-18.041,-13.011,7.779",2.905593
262,6dlo,,CC1C(NC(N2CC3=NNC(=O)N3CC2)=O)=CC=C(Br)C=1,protein_center,"-18.041,-13.011,7.779",2.8940709
263,6dlo,,C1(C2C=CC=CC=2)N(CCNC(=O)NC2=CC=C(C(C)=C2)C)C(=CN=1)C,protein_center,"-18.041,-13.011,7.779",5.508979
264,6dlo,,C12=CC(Br)=CC(C)=C1OC(CN)=C2,protein_center,"-18.041,-13.011,7.779",2.2485871
265,6dlo,,N1(C)C(SCC(=O)NN=CC2C=CC(=CC=2)OC)=NN=C1C1=CC=C(C=C1)Br,protein_center,"-18.041,-13.011,7.779",4.1771107
266,6dlo,,C(C)(=CC1C=CC=CC=1)C(NCCC)=O,protein_center,"-18.041,-13.011,7.779",3.087566
267,6dlo,,CC1(N(S(C2=CC(C(F)(F)F)=C(C#N)C=C2)(=O)=O)CCC1)C,protein_center,"-18.041,-13.011,7.779",4.257347
268,6dlo,,C1(NN=CC=1C(OC)=O)C1C=NC(=NC=1C)N1CCCCC1,protein_center,"-18.041,-13.011,7.779",2.6768947
269,6dlo,,[C@@H]1([C@H](COC)CN(C2=NC=CC=N2)C1)C(=O)N(C)CC1=CC=CN=C1,protein_center,"-18.041,-13.011,7.779",2.7919145
270,6dlo,,C1(C(CC(C)C)NC2=NC=NC3=NC(C)=CC(C)=C32)N(C)N=CN=1,protein_center,"-18.041,-13.011,7.779",5.980303
271,6dlo,,CCC(C#N)NC(COC1=C(Cl)C=C(Cl)C=C1)=O,protein_center,"-18.041,-13.011,7.779",3.1420133
272,6dlo,,S1(=O)(=O)C2C=CC=CC=2C(=O)N1CC(=O)NC1=CC=C(C=C1)C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",3.6360369
273,6dlo,,CC(C1=C(C(NC2C3=C(C=C(C=C3)Cl)CC2)=O)C=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",2.7649949
274,6dlo,,C1(CN2CCCC(C2)NC2C=CC3=C(OCO3)C=2)C(C)=NN(C(C)C)C=1C,protein_center,"-18.041,-13.011,7.779",3.8573918
275,6dlo,,N1=C(CCC(=O)NC(C)C)ON=C1C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.2241447
276,6dlo,,CC1C(Cl)=CC(F)=C(NC(NC2CCS(=O)(=O)CC2)=O)C=1F,protein_center,"-18.041,-13.011,7.779",2.683044
277,6dlo,,COC1CN(C(C2=CC3=C(N(S(C)(=O)=O)CC3)C=C2)=O)CCC1,protein_center,"-18.041,-13.011,7.779",3.0163367
278,6dlo,,N1C(SCCCC)=NNC=1C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",1.968545
279,6dlo,,C1(=COC(CN)=N1)C(=O)N1CCC[C@]2(CCC[C@H]2OC)C1.Cl,protein_center,"-18.041,-13.011,7.779",1.8388829
280,6dlo,,CC1=C(C(N2CCN(CC3N=COC=3)CC2)=O)C=CC=C1,protein_center,"-18.041,-13.011,7.779",4.4366746
281,6dlo,,C1(C#N)=CC2C=CC(=CC=2OC1=O)N(CC)CC,protein_center,"-18.041,-13.011,7.779",2.2160532
282,6dlo,,N1(N=CC=C1C1CCCN(C(=O)CC2C=CC(=CC=2)OCC)C1)CC(O)=O,protein_center,"-18.041,-13.011,7.779",2.920114
283,6dlo,,C(F)(F)(C(F)F)OC1=CC=CC=C1NC(=O)C(=O)NN=CC1C=C(Br)C=CC=1O,protein_center,"-18.041,-13.011,7.779",4.176209
284,6dlo,,O=C(C1OC(=O)C2=C(C=CC=C2)C1)NCC1C(C2=CC=CC=C2)OCCC1,protein_center,"-18.041,-13.011,7.779",2.5963435
285,6dlo,,N1(C=CC=C1)C(CC(=O)NCC1CCCN1CC)C1C=CSC=1,protein_center,"-18.041,-13.011,7.779",3.0813468
286,6dlo,,C1(CN(CCN2CCOCC2)C(=S)NC2=CC=CC(Cl)=C2)=CC2C(=CC(=C(C)C=2)C)NC1=O,protein_center,"-18.041,-13.011,7.779",5.4694157
287,6dlo,,C1(=O)N(C)C=NC2C=C(C=CC1=2)C(=O)N1CCCC(C1)C1=NC=CN1CC,protein_center,"-18.041,-13.011,7.779",2.8868234
288,6dlo,,N12N=NC=C1CO[C@@H]1CCN(CC3C=CC4C(=CC=C(F)C=4)N=3)C[C@H]21,protein_center,"-18.041,-13.011,7.779",3.318637
289,6dlo,,ClC1=NC=C(C)C(NC2=CC(Cl)=C(F)C=C2)=N1,protein_center,"-18.041,-13.011,7.779",4.3503017
290,6dlo,,CC1CCN(C[B-](F)(F)F)CC1.[K+],protein_center,"-18.041,-13.011,7.779",2.89945
291,6dlo,,C1(=C(F)C=CC(C)=C1F)C#N,protein_center,"-18.041,-13.011,7.779",3.7039952
292,6dlo,,B1(C2=C(C=CC=C2N)F)OC(C(C)(C)O1)(C)C,protein_center,"-18.041,-13.011,7.779",1.8550515
293,6dlo,,N1C(NCCO)=C2N=CC=NC2=NC=1NCC1C=CC2=C(OCO2)C=1,protein_center,"-18.041,-13.011,7.779",2.815617
294,6dlo,,CC(NCC1SC(C2N=C(NC(C3=CSC=C3)=O)SC=2)=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.303443
295,6dlo,,O=C(NCCCN1CCOCC1)N1[C@@H](C)CCC[C@H]1C,protein_center,"-18.041,-13.011,7.779",3.2275586
296,6dlo,,CC(C1CN(C(C2N=C(C)C=CC=2)=O)CC1)O,protein_center,"-18.041,-13.011,7.779",1.8906219
297,6dlo,,CCCC(C(N1C2=C(N=CC=C2)SCC1)=O)CCC,protein_center,"-18.041,-13.011,7.779",2.6592884
298,6dlo,,CSCC(NC1SC=C(C2=CC(C#N)=CC=C2)N=1)=O,protein_center,"-18.041,-13.011,7.779",3.9099076
299,6dlo,,C(=O)(OC1C=CC(=CC=1OCC)C=NNC(=O)C1C=CC=CC=1C)C1C=CC=CC=1OC,protein_center,"-18.041,-13.011,7.779",3.81811
300,6dlo,,N1(CC2=CC=C(C=C2)C(OC)=O)C2C=CC=CC=2N=C(C2=CC=CC=C2NC(C)=O)C1=O,protein_center,"-18.041,-13.011,7.779",4.875654
301,6dlo,,S(=O)(=O)(NC1COCC1)C1=CC=C2C(CCN(C(CCCCC)=O)C2)=C1,protein_center,"-18.041,-13.011,7.779",3.0141683
302,6dlo,,C(=O)(NC1=CC=CC=C1)NC1=CC=C(C(F)=C1)OC,protein_center,"-18.041,-13.011,7.779",3.6165366
303,6dlo,,FC1=CC=C(S(N2CCC(C(OCCC3=CC=CC=C3)=O)CC2)(=O)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.6210124
304,6dlo,,N1(C2C=CC=CC=2)C(CNC(=O)C2=CC=CC(C)=C2)=NN=C1SCC(=O)NC1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.911065
305,6dlo,,C(=O)(OC(C)(C)C)NC(C)CC(=O)O,protein_center,"-18.041,-13.011,7.779",2.05569
306,6dlo,,CCN(S(C)(=O)=O)C1=CC=C(C2N=C(NC3CC3)SC=2)C=C1,protein_center,"-18.041,-13.011,7.779",3.6736436
307,6dlo,,C1(=NN=C(COC2C=CC(=CC=2)Br)S1)NC(=O)C1=CC=C(C(OC)=C1)OC,protein_center,"-18.041,-13.011,7.779",4.666044
308,6dlo,,N1(N)C(SCCCC(=O)NN=CC2=CC=CC=C2OC)=NN=C1C1=CC=CN=C1,protein_center,"-18.041,-13.011,7.779",3.7292566
309,6dlo,,C1(C(C)=NO)=C(C)N=C(C2C=CC=NC=2)S1,protein_center,"-18.041,-13.011,7.779",2.6793144
310,6dlo,,N(C(CC1=CC=C(C=C1)Cl)=O)C(=S)NNC(COC1=CC=C(C=C1)C)=O,protein_center,"-18.041,-13.011,7.779",4.053414
311,6dlo,,OCC1CCN(C(C2C=CC(S(N3CCCCC3)(=O)=O)=CC=2)=O)CC1,protein_center,"-18.041,-13.011,7.779",3.2911954
312,6dlo,,C1(C2C=CC=CC=2F)=NN=C(NC(=O)C2=CC(OC)=C(C(OC)=C2)OC)O1,protein_center,"-18.041,-13.011,7.779",4.687649
313,6dlo,,N1(C(=O)CSC1C1=CC=CC=C1Br)C1C=CC2=C(C=CC=C2)C=1,protein_center,"-18.041,-13.011,7.779",3.6755698
314,6dlo,,C1(C=C(ON=1)C)C(=O)N1CCC(CC1)CC1C=CC=C2C=1C=CC=N2,protein_center,"-18.041,-13.011,7.779",4.8437147
315,6dlo,,CC(C(NC1=CC=C(N2CCCC2)C=C1)=O)N1C(C(N)=O)CCC1,protein_center,"-18.041,-13.011,7.779",3.411162
316,6dlo,,CCS(N1CCC(C(N2C(C)(C)CC(C)C3=C2C=CC=C3)=O)CC1)(=O)=O,protein_center,"-18.041,-13.011,7.779",5.057563
317,6dlo,,COC(CN1CCC(N2C(=O)NCC2)CC1)=O,protein_center,"-18.041,-13.011,7.779",1.7858704
318,6dlo,,CCS(N1CC(C(NC2C(C#N)CCC2)=O)CCC1)(=O)=O,protein_center,"-18.041,-13.011,7.779",4.626712
319,6dlo,,N1([C@H]2CC[C@@H]1[C@](C2)(CC)CO)C(=O)C1C=CC(=CC=1)C1C=CC=CC=1OC,protein_center,"-18.041,-13.011,7.779",3.1630156
320,6dlo,,COC1=C(OC)C=C(C(N2C(C)CN(CC3=CC=CC=C3)CC2)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.2601821
321,6dlo,,C1(C=NN(C)C=1)C1=NC=CC=C1CNC(=O)C1C=CC2C(=NC=CN=2)C=1,protein_center,"-18.041,-13.011,7.779",5.665682
322,6dlo,,[C@]12(CO)COCC[C@H]1CN(CC1C=CC(=C(OCC)C=1)OCCN1C=CN=C1)C2.OC=O.OC=O,protein_center,"-18.041,-13.011,7.779",3.1784363
323,6dlo,,N(C(=O)C1C=CC(=CC=1)C)C(=S)NC1C=C(Cl)C=CC=1N1CCN(CC1)C(C(C)C)=O,protein_center,"-18.041,-13.011,7.779",4.5699697
324,6dlo,,N1(C[C@]2([C@]([H])([C@H](CC2)OC2=CC=CC(F)=C2)C1)[H])C(=O)C1(CCOCC1)CC1C=CC(=CC=1)F,protein_center,"-18.041,-13.011,7.779",4.758025
325,6dlo,,C1(OCC(OCC)=O)C(Br)=CC(Br)=NC=1Br,protein_center,"-18.041,-13.011,7.779",1.9262985
326,6dlo,,C12=CC=C(C=C1OC1(CNC2=O)CCN(CC1)C(=O)CC1CC(C1(C)C)C(C)=O)OC,protein_center,"-18.041,-13.011,7.779",3.4563012
327,6dlo,,CC1=C(C)C(N2CCN(C(C3=CN=C(N4N=CN=C4)C=C3)=O)CC2)=CC=C1,protein_center,"-18.041,-13.011,7.779",4.450891
328,6dlo,,C12C(C)=NNC=1CCN(C(=O)NCC1CCN(CCOC)C1)C2,protein_center,"-18.041,-13.011,7.779",3.4848557
329,6dlo,,N12C(=O)CCSC1=NC(C)=C(C(=O)OCC(C)C)C2C1C=CC(=C(OC)C=1)OC,protein_center,"-18.041,-13.011,7.779",2.344696
330,6dlo,,S(=O)(=O)(N1CCN(CC1)C1=CC=CC(C)=C1C)C1=CC=C(C2=CC=NO2)S1,protein_center,"-18.041,-13.011,7.779",4.972145
331,6dlo,,CCCN(CC1ON=C(C2=CC(Br)=CC=C2)N=1)C,protein_center,"-18.041,-13.011,7.779",3.6334429
332,6dlo,,N1(CCN(C(C)C1)CC1=CC2CCCC=2C=C1OC)C1CC1,protein_center,"-18.041,-13.011,7.779",2.0360022
333,6dlo,,N1(N)C(SCC(=O)NN=C(C)C2=CC=C3C(C=CC=C3)=C2)=NN=C1C1C=CC=NC=1,protein_center,"-18.041,-13.011,7.779",4.089334
334,6dlo,,CCOC(C1N(S(C2COC2)(=O)=O)CCCC1)=O,protein_center,"-18.041,-13.011,7.779",1.8520622
335,6dlo,,C(=S)(NC1CCCC1)NC1C=CC=CC=1CC,protein_center,"-18.041,-13.011,7.779",3.4910264
336,6dlo,,N1(N)C(SCC(=O)NC2C3CC4CC2CC(C4)C3)=NN=C1C1CC1,protein_center,"-18.041,-13.011,7.779",3.5803406
